Subject,Run,Acc,Kappa,F1
A06,4,72.41379310344827,0.444976076555024,0.7211538461538461
A06,5,65.51724137931035,0.30622009569377995,0.6514423076923077
A06,6,72.41379310344827,0.4476190476190476,0.7238095238095238
A06,7,62.06896551724138,0.23866348448687358,0.6188769414575865
A06,8,72.41379310344827,0.4423076923076923,0.7156862745098038
A06,9,68.96551724137932,0.37410071942446044,0.6836363636363636
A06,10,68.96551724137932,0.3800475059382423,0.6896551724137931
A06,11,72.41379310344827,0.4423076923076923,0.7156862745098038
A06,12,65.51724137931035,0.3028846153846154,0.6446078431372549
A06,13,68.96551724137932,0.3770883054892602,0.6881720430107527
A06,14,75.86206896551724,0.520094562647754,0.7574671445639187
A06,15,68.96551724137932,0.3710843373493976,0.675776397515528
A06,16,72.41379310344827,0.45023696682464465,0.7238095238095238
A06,17,68.96551724137932,0.37410071942446044,0.6836363636363636
A06,18,68.96551724137932,0.3710843373493976,0.675776397515528
A06,19,72.41379310344827,0.444976076555024,0.7211538461538461
A06,20,68.96551724137932,0.37410071942446044,0.6836363636363636
A07,1,82.75862068965517,0.6572104018912529,0.8267622461170848
A07,2,82.75862068965517,0.6572104018912529,0.8267622461170848
A07,3,86.20689655172413,0.7251184834123223,0.861904761904762
A07,4,82.75862068965517,0.6572104018912529,0.8267622461170848
A07,5,89.65517241379311,0.7943262411347518,0.8960573476702509
A07,6,82.75862068965517,0.6572104018912529,0.8267622461170848
A07,7,86.20689655172413,0.7251184834123223,0.861904761904762
A07,8,82.75862068965517,0.6572104018912529,0.8267622461170848
A07,9,86.20689655172413,0.7251184834123223,0.861904761904762
A07,10,82.75862068965517,0.6555819477434679,0.8275862068965517
A07,11,86.20689655172413,0.7238095238095238,0.861904761904762
A07,12,86.20689655172413,0.7251184834123223,0.861904761904762
A07,13,86.20689655172413,0.7251184834123223,0.861904761904762
A07,14,86.20689655172413,0.7251184834123223,0.861904761904762
A07,15,86.20689655172413,0.7251184834123223,0.861904761904762
A07,16,86.20689655172413,0.7251184834123223,0.861904761904762
A07,17,79.3103448275862,0.5876777251184835,0.7928571428571429
A07,18,82.75862068965517,0.6555819477434679,0.8275862068965517
A07,19,82.75862068965517,0.6572104018912529,0.8267622461170848
A07,20,86.20689655172413,0.7264150943396226,0.8605769230769231
A08,1,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,2,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,3,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,4,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,5,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,6,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,7,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,8,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,9,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,10,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,11,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,12,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,13,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,14,96.55172413793103,0.9307875894988067,0.9653524492234169
A08,15,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,16,93.10344827586206,0.8625592417061612,0.930952380952381
A08,17,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,18,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,19,96.55172413793103,0.9311163895486936,0.9655172413793104
A08,20,96.55172413793103,0.9311163895486936,0.9655172413793104
A09,1,79.3103448275862,0.5817307692307692,0.7867647058823529
A09,2,82.75862068965517,0.6506024096385542,0.8198757763975155
A09,3,82.75862068965517,0.6588235294117647,0.8242424242424242
A09,4,86.20689655172413,0.7251184834123223,0.861904761904762
A09,5,82.75862068965517,0.6588235294117647,0.8242424242424242
A09,6,86.20689655172413,0.7238095238095238,0.861904761904762
A09,7,82.75862068965517,0.6572104018912529,0.8267622461170848
A09,8,79.3103448275862,0.5857142857142856,0.7928571428571429
A09,9,82.75862068965517,0.6506024096385542,0.8198757763975155
A09,10,82.75862068965517,0.6572104018912529,0.8267622461170848
A09,11,86.20689655172413,0.7251184834123223,0.861904761904762
A09,12,86.20689655172413,0.7238095238095238,0.861904761904762
A09,13,79.3103448275862,0.5857142857142856,0.7928571428571429
A09,14,82.75862068965517,0.6555819477434679,0.8275862068965517
A09,15,82.75862068965517,0.6522781774580335,0.8242424242424242
A09,16,82.75862068965517,0.6588235294117647,0.8242424242424242
A09,17,86.20689655172413,0.7251184834123223,0.861904761904762
A09,18,86.20689655172413,0.7224880382775121,0.8605769230769231
A09,19,93.10344827586206,0.8625592417061612,0.930952380952381
A09,20,82.75862068965517,0.6588235294117647,0.8242424242424242
